"id","year","month","day","from_time","to_time","court","odds","created_at","updated_at","delete_flg","apply_court","empty_court"
274,2020,3,20,19,21,"0",1.38,2020/02/01 8:15:37.868,2020/02/10 19:24:20.814,"0",11,8
276,2020,3,20,11,13,"1",6.38,2020/02/01 8:15:48.519,2020/02/10 19:24:23.633,"0",102,16
277,2020,3,20,13,15,"1",4.88,2020/02/01 8:15:48.605,2020/02/10 19:24:23.714,"0",78,16
278,2020,3,20,15,17,"1",4.12,2020/02/01 8:15:48.690,2020/02/10 19:24:23.796,"0",66,16
279,2020,3,20,9,11,"2",3.12,2020/02/01 8:15:58.871,2020/02/10 19:24:26.638,"0",25,8
280,2020,3,20,11,13,"2",5.00,2020/02/01 8:15:58.991,2020/02/10 19:24:26.735,"0",40,8
281,2020,3,20,13,15,"2",4.88,2020/02/01 8:15:59.108,2020/02/10 19:24:26.871,"0",39,8
282,2020,3,20,15,17,"2",4.62,2020/02/01 8:15:59.194,2020/02/10 19:24:26.964,"0",37,8
283,2020,3,20,9,11,"3",10.62,2020/02/01 8:16:10.153,2020/02/10 19:24:29.613,"0",85,8
284,2020,3,20,11,13,"3",8.50,2020/02/01 8:16:10.293,2020/02/10 19:24:29.696,"0",68,8
285,2020,3,20,13,15,"3",8.62,2020/02/01 8:16:10.387,2020/02/10 19:24:29.777,"0",69,8
286,2020,3,20,15,17,"3",8.50,2020/02/01 8:16:10.472,2020/02/10 19:24:29.859,"0",68,8
288,2020,3,21,11,13,"0",8.00,2020/02/01 8:16:18.223,2020/02/10 19:24:35.954,"0",64,8
289,2020,3,21,13,15,"0",11.62,2020/02/01 8:16:18.312,2020/02/10 19:24:36.039,"0",93,8
267,2020,3,15,13,15,"3",14.88,2020/02/01 8:15:29.194,2020/02/10 19:24:17.520,"0",119,8
291,2020,3,21,17,19,"0",4.00,2020/02/01 8:16:18.546,2020/02/10 19:24:36.206,"0",32,8
292,2020,3,21,19,21,"0",2.50,2020/02/01 8:16:18.639,2020/02/10 19:24:36.289,"0",20,8
293,2020,3,21,9,11,"1",7.69,2020/02/01 8:16:31.533,2020/02/10 19:24:39.367,"0",123,16
294,2020,3,21,11,13,"1",5.31,2020/02/01 8:16:31.651,2020/02/10 19:24:39.461,"0",85,16
295,2020,3,21,13,15,"1",5.69,2020/02/01 8:16:31.755,2020/02/10 19:24:39.545,"0",91,16
296,2020,3,21,15,17,"1",4.19,2020/02/01 8:16:31.854,2020/02/10 19:24:39.628,"0",67,16
298,2020,3,21,11,13,"2",4.88,2020/02/01 8:16:42.845,2020/02/10 19:24:44.438,"0",39,8
299,2020,3,21,13,15,"2",6.50,2020/02/01 8:16:42.929,2020/02/10 19:24:44.529,"0",52,8
300,2020,3,21,15,17,"2",4.62,2020/02/01 8:16:43.014,2020/02/10 19:24:44.618,"0",37,8
301,2020,3,21,9,11,"3",10.62,2020/02/01 8:16:52.989,2020/02/10 19:24:50.529,"0",85,8
302,2020,3,21,11,13,"3",8.62,2020/02/01 8:16:53.087,2020/02/10 19:24:50.612,"0",69,8
303,2020,3,21,13,15,"3",9.00,2020/02/01 8:16:53.187,2020/02/10 19:24:50.696,"0",72,8
304,2020,3,21,15,17,"3",17.38,2020/02/01 8:16:53.294,2020/02/10 19:24:50.817,"0",139,8
305,2020,3,22,9,11,"0",6.00,2020/02/01 8:17:05.890,2020/02/10 19:24:58.783,"0",48,8
306,2020,3,22,11,13,"0",6.50,2020/02/01 8:17:06.069,2020/02/10 19:24:58.880,"0",52,8
307,2020,3,22,13,15,"0",6.12,2020/02/01 8:17:06.191,2020/02/10 19:24:58.965,"0",49,8
308,2020,3,22,15,17,"0",7.38,2020/02/01 8:17:06.286,2020/02/10 19:24:59.051,"0",59,8
309,2020,3,22,17,19,"0",2.00,2020/02/01 8:17:06.392,2020/02/10 19:24:59.132,"0",16,8
311,2020,3,22,9,11,"1",5.06,2020/02/01 8:17:13.737,2020/02/10 19:25:02.023,"0",81,16
266,2020,3,15,11,13,"3",10.25,2020/02/01 8:15:29.064,2020/02/10 19:24:17.430,"0",82,8
312,2020,3,22,11,13,"1",4.50,2020/02/01 8:17:13.863,2020/02/10 19:25:02.128,"0",72,16
264,2020,3,15,15,17,"2",8.88,2020/02/01 8:15:19.263,2020/02/10 19:24:14.689,"0",71,8
265,2020,3,15,9,11,"3",11.88,2020/02/01 8:15:28.917,2020/02/10 19:24:17.328,"0",95,8
313,2020,3,22,13,15,"1",4.56,2020/02/01 8:17:13.949,2020/02/10 19:25:02.218,"0",73,16
314,2020,3,22,15,17,"1",6.69,2020/02/01 8:17:14.034,2020/02/10 19:25:02.301,"0",107,16
315,2020,3,22,9,11,"2",7.38,2020/02/01 8:17:21.049,2020/02/10 19:25:05.193,"0",59,8
316,2020,3,22,11,13,"2",7.12,2020/02/01 8:17:21.207,2020/02/10 19:25:05.286,"0",57,8
317,2020,3,22,13,15,"2",7.25,2020/02/01 8:17:21.299,2020/02/10 19:25:05.369,"0",58,8
318,2020,3,22,15,17,"2",4.25,2020/02/01 8:17:21.383,2020/02/10 19:25:05.454,"0",34,8
319,2020,3,22,9,11,"3",13.62,2020/02/01 8:17:30.066,2020/02/10 19:25:08.337,"0",109,8
320,2020,3,22,11,13,"3",11.50,2020/02/01 8:17:30.173,2020/02/10 19:25:08.456,"0",92,8
322,2020,3,22,15,17,"3",18.50,2020/02/01 8:17:30.367,2020/02/10 19:25:08.655,"0",148,8
324,2020,3,28,11,13,"0",12.75,2020/02/01 8:17:40.042,2020/02/10 19:25:11.612,"0",102,8
325,2020,3,28,13,15,"0",13.75,2020/02/01 8:17:40.155,2020/02/10 19:25:11.694,"0",110,8
326,2020,3,28,15,17,"0",11.75,2020/02/01 8:17:40.256,2020/02/10 19:25:11.780,"0",94,8
328,2020,3,28,19,21,"0",1.50,2020/02/01 8:17:40.422,2020/02/10 19:25:11.948,"0",12,8
329,2020,3,28,9,11,"1",6.25,2020/02/01 8:17:50.678,2020/02/10 19:25:14.796,"0",100,16
330,2020,3,28,11,13,"1",7.12,2020/02/01 8:17:50.762,2020/02/10 19:25:14.889,"0",114,16
331,2020,3,28,13,15,"1",6.12,2020/02/01 8:17:50.893,2020/02/10 19:25:14.974,"0",98,16
332,2020,3,28,15,17,"1",7.81,2020/02/01 8:17:50.979,2020/02/10 19:25:15.060,"0",125,16
333,2020,3,28,9,11,"2",7.75,2020/02/01 8:18:03.676,2020/02/10 19:25:18.114,"0",62,8
334,2020,3,28,11,13,"2",7.62,2020/02/01 8:18:03.818,2020/02/10 19:25:18.327,"0",61,8
335,2020,3,28,13,15,"2",7.50,2020/02/01 8:18:03.906,2020/02/10 19:25:18.437,"0",60,8
336,2020,3,28,15,17,"2",6.88,2020/02/01 8:18:03.996,2020/02/10 19:25:18.520,"0",55,8
337,2020,3,28,9,11,"3",8.50,2020/02/01 8:18:16.593,2020/02/10 19:25:21.354,"0",68,8
338,2020,3,28,11,13,"3",10.25,2020/02/01 8:18:16.687,2020/02/10 19:25:21.485,"0",82,8
340,2020,3,28,15,17,"3",11.12,2020/02/01 8:18:16.912,2020/02/10 19:25:21.706,"0",89,8
341,2020,3,29,9,11,"0",8.38,2020/02/01 8:18:29.014,2020/02/10 19:25:24.573,"0",67,8
342,2020,3,29,11,13,"0",12.50,2020/02/01 8:18:29.134,2020/02/10 19:25:24.657,"0",100,8
343,2020,3,29,13,15,"0",10.25,2020/02/01 8:18:29.226,2020/02/10 19:25:24.744,"0",82,8
344,2020,3,29,15,17,"0",6.38,2020/02/01 8:18:29.309,2020/02/10 19:25:24.859,"0",51,8
258,2020,3,15,11,13,"1",7.25,2020/02/01 8:15:11.217,2020/02/10 19:24:11.609,"0",116,16
259,2020,3,15,13,15,"1",6.06,2020/02/01 8:15:11.302,2020/02/10 19:24:11.696,"0",97,16
261,2020,3,15,9,11,"2",6.12,2020/02/01 8:15:18.879,2020/02/10 19:24:14.394,"0",49,8
327,2020,3,28,17,19,"0",3.88,2020/02/01 8:17:40.339,2020/02/10 19:25:11.863,"0",31,8
262,2020,3,15,11,13,"2",10.62,2020/02/01 8:15:19.043,2020/02/10 19:24:14.507,"0",85,8
263,2020,3,15,13,15,"2",8.25,2020/02/01 8:15:19.140,2020/02/10 19:24:14.605,"0",66,8
339,2020,3,28,13,15,"3",14.38,2020/02/01 8:18:16.818,2020/02/10 19:25:21.593,"0",115,8
345,2020,3,29,17,19,"0",4.12,2020/02/01 8:18:29.393,2020/02/10 19:25:24.945,"0",33,8
346,2020,3,29,19,21,"0",0.38,2020/02/01 8:18:29.478,2020/02/10 19:25:25.043,"0",3,8
347,2020,3,29,9,11,"1",7.06,2020/02/01 8:18:38.798,2020/02/10 19:25:27.645,"0",113,16
348,2020,3,29,11,13,"1",7.62,2020/02/01 8:18:38.961,2020/02/10 19:25:27.737,"0",122,16
349,2020,3,29,13,15,"1",7.50,2020/02/01 8:18:39.089,2020/02/10 19:25:27.824,"0",120,16
350,2020,3,29,15,17,"1",8.00,2020/02/01 8:18:39.175,2020/02/10 19:25:27.914,"0",128,16
351,2020,3,29,9,11,"2",8.88,2020/02/01 8:18:48.917,2020/02/10 19:25:30.593,"0",71,8
352,2020,3,29,11,13,"2",7.38,2020/02/01 8:18:49.183,2020/02/10 19:25:30.676,"0",59,8
353,2020,3,29,13,15,"2",7.12,2020/02/01 8:18:49.289,2020/02/10 19:25:30.759,"0",57,8
354,2020,3,29,15,17,"2",5.12,2020/02/01 8:18:49.375,2020/02/10 19:25:30.839,"0",41,8
355,2020,3,29,9,11,"3",11.00,2020/02/01 8:19:02.602,2020/02/10 19:25:33.563,"0",88,8
356,2020,3,29,11,13,"3",10.00,2020/02/01 8:19:02.803,2020/02/10 19:25:33.650,"0",80,8
357,2020,3,29,13,15,"3",11.38,2020/02/01 8:19:02.962,2020/02/10 19:25:33.740,"0",91,8
358,2020,3,29,15,17,"3",14.12,2020/02/01 8:19:03.190,2020/02/10 19:25:33.835,"0",113,8
179,2020,3,1,9,11,"0",5.00,2020/02/01 8:12:13.432,2020/02/10 19:23:17.079,"0",40,8
180,2020,3,1,11,13,"0",5.00,2020/02/01 8:12:13.615,2020/02/10 19:23:17.278,"0",40,8
181,2020,3,1,13,15,"0",4.50,2020/02/01 8:12:13.701,2020/02/10 19:23:17.409,"0",36,8
189,2020,3,1,9,11,"2",10.38,2020/02/01 8:12:28.333,2020/02/10 19:23:23.406,"0",83,8
192,2020,3,1,15,17,"2",6.38,2020/02/01 8:12:28.626,2020/02/10 19:23:23.676,"0",51,8
207,2020,3,7,9,11,"2",6.88,2020/02/01 8:13:12.649,2020/02/10 19:23:35.445,"0",55,8
224,2020,3,8,15,17,"1",12.50,2020/02/01 8:13:47.880,2020/02/10 19:23:44.925,"0",50,4
239,2020,3,14,9,11,"1",6.62,2020/02/01 8:14:24.830,2020/02/10 19:23:58.991,"0",106,16
243,2020,3,14,9,11,"2",6.50,2020/02/01 8:14:34.204,2020/02/10 19:24:02.224,"0",52,8
244,2020,3,14,11,13,"2",7.00,2020/02/01 8:14:34.306,2020/02/10 19:24:02.310,"0",56,8
257,2020,3,15,9,11,"1",5.19,2020/02/01 8:15:11.098,2020/02/10 19:24:11.426,"0",83,16
260,2020,3,15,15,17,"1",7.56,2020/02/01 8:15:11.387,2020/02/10 19:24:11.783,"0",121,16
272,2020,3,20,15,17,"0",5.12,2020/02/01 8:15:37.666,2020/02/10 19:24:20.583,"0",41,8
275,2020,3,20,9,11,"1",7.44,2020/02/01 8:15:48.339,2020/02/10 19:24:23.541,"0",119,16
287,2020,3,21,9,11,"0",4.12,2020/02/01 8:16:18.057,2020/02/10 19:24:35.859,"0",33,8
290,2020,3,21,15,17,"0",9.12,2020/02/01 8:16:18.414,2020/02/10 19:24:36.123,"0",73,8
297,2020,3,21,9,11,"2",4.62,2020/02/01 8:16:42.685,2020/02/10 19:24:44.349,"0",37,8
310,2020,3,22,19,21,"0",1.38,2020/02/01 8:17:06.515,2020/02/10 19:24:59.215,"0",11,8
321,2020,3,22,13,15,"3",15.75,2020/02/01 8:17:30.281,2020/02/10 19:25:08.568,"0",126,8
323,2020,3,28,9,11,"0",11.50,2020/02/01 8:17:39.912,2020/02/10 19:25:11.527,"0",92,8
366,2020,4,4,11,13,"1",16.50,2020/03/01 10:42:30.749,2020/03/10 21:03:17.107,"0",66,4
367,2020,4,4,13,15,"1",11.50,2020/03/01 10:42:30.840,2020/03/10 21:03:17.192,"0",46,4
368,2020,4,4,15,17,"1",12.25,2020/03/01 10:42:30.921,2020/03/10 21:03:17.366,"0",49,4
369,2020,4,4,9,11,"2",11.62,2020/03/01 10:42:34.629,2020/03/10 21:03:19.983,"0",93,8
370,2020,4,4,11,13,"2",9.25,2020/03/01 10:42:34.713,2020/03/10 21:03:20.066,"0",74,8
371,2020,4,4,13,15,"2",11.50,2020/03/01 10:42:34.810,2020/03/10 21:03:20.148,"0",92,8
372,2020,4,4,15,17,"2",10.12,2020/03/01 10:42:34.893,2020/03/10 21:03:20.230,"0",81,8
373,2020,4,4,9,11,"3",11.38,2020/03/01 10:42:38.562,2020/03/10 21:03:23.102,"0",91,8
374,2020,4,4,11,13,"3",12.88,2020/03/01 10:42:38.654,2020/03/10 21:03:23.187,"0",103,8
375,2020,4,4,13,15,"3",16.88,2020/03/01 10:42:38.736,2020/03/10 21:03:23.283,"0",135,8
376,2020,4,4,15,17,"3",13.25,2020/03/01 10:42:38.820,2020/03/10 21:03:23.365,"0",106,8
377,2020,4,5,9,11,"0",10.00,2020/03/01 10:42:42.203,2020/03/10 21:03:27.508,"0",80,8
379,2020,4,5,13,15,"0",11.25,2020/03/01 10:42:42.370,2020/03/10 21:03:27.679,"0",90,8
381,2020,4,5,17,19,"0",3.25,2020/03/01 10:42:42.544,2020/03/10 21:03:27.906,"0",26,8
382,2020,4,5,19,21,"0",0.88,2020/03/01 10:42:42.624,2020/03/10 21:03:28.002,"0",7,8
383,2020,4,5,9,11,"1",14.00,2020/03/01 10:42:45.723,2020/03/10 21:03:32.652,"0",56,4
384,2020,4,5,11,13,"1",13.25,2020/03/01 10:42:45.806,2020/03/10 21:03:32.730,"0",53,4
385,2020,4,5,13,15,"1",13.25,2020/03/01 10:42:45.886,2020/03/10 21:03:32.812,"0",53,4
386,2020,4,5,15,17,"1",8.75,2020/03/01 10:42:45.967,2020/03/10 21:03:32.896,"0",35,4
387,2020,4,5,9,11,"2",12.25,2020/03/01 10:42:49.630,2020/03/10 21:03:38.948,"0",98,8
388,2020,4,5,11,13,"2",8.75,2020/03/01 10:42:49.728,2020/03/10 21:03:39.028,"0",70,8
389,2020,4,5,13,15,"2",10.50,2020/03/01 10:42:49.813,2020/03/10 21:03:39.120,"0",84,8
391,2020,4,5,9,11,"3",13.00,2020/03/01 10:43:30.951,2020/03/10 21:03:46.105,"0",104,8
392,2020,4,5,11,13,"3",16.12,2020/03/01 10:43:31.033,2020/03/10 21:03:46.187,"0",129,8
393,2020,4,5,13,15,"3",14.12,2020/03/01 10:43:31.142,2020/03/10 21:03:46.269,"0",113,8
394,2020,4,5,15,17,"3",19.00,2020/03/01 10:43:31.292,2020/03/10 21:03:46.350,"0",152,8
395,2020,4,11,9,11,"0",11.38,2020/03/01 10:43:43.780,2020/03/10 21:03:49.648,"0",91,8
396,2020,4,11,11,13,"0",9.00,2020/03/01 10:43:43.887,2020/03/10 21:03:49.742,"0",72,8
397,2020,4,11,13,15,"0",12.00,2020/03/01 10:43:44.005,2020/03/10 21:03:49.822,"0",96,8
398,2020,4,11,15,17,"0",8.62,2020/03/01 10:43:44.111,2020/03/10 21:03:49.903,"0",69,8
399,2020,4,11,17,19,"0",4.38,2020/03/01 10:43:44.191,2020/03/10 21:03:49.983,"0",35,8
400,2020,4,11,19,21,"0",1.75,2020/03/01 10:43:44.271,2020/03/10 21:03:50.063,"0",14,8
402,2020,4,11,11,13,"1",13.25,2020/03/01 10:43:57.241,2020/03/10 21:03:53.246,"0",53,4
403,2020,4,11,13,15,"1",15.75,2020/03/01 10:43:57.325,2020/03/10 21:03:53.349,"0",63,4
404,2020,4,11,15,17,"1",26.75,2020/03/01 10:43:57.408,2020/03/10 21:03:53.461,"0",107,4
405,2020,4,11,9,11,"2",11.12,2020/03/01 10:44:11.010,2020/03/10 21:03:56.535,"0",89,8
406,2020,4,11,11,13,"2",10.25,2020/03/01 10:44:11.098,2020/03/10 21:03:56.738,"0",82,8
407,2020,4,11,13,15,"2",12.88,2020/03/01 10:44:11.180,2020/03/10 21:03:56.841,"0",103,8
360,2020,4,4,11,13,"0",9.12,2020/03/01 10:42:26.662,2020/03/10 21:03:14.011,"0",73,8
362,2020,4,4,15,17,"0",8.25,2020/03/01 10:42:26.827,2020/03/10 21:03:14.178,"0",66,8
363,2020,4,4,17,19,"0",3.25,2020/03/01 10:42:26.907,2020/03/10 21:03:14.261,"0",26,8
364,2020,4,4,19,21,"0",3.12,2020/03/01 10:42:26.989,2020/03/10 21:03:14.346,"0",25,8
365,2020,4,4,9,11,"1",18.75,2020/03/01 10:42:30.616,2020/03/10 21:03:17.023,"0",75,4
413,2020,4,12,9,11,"0",12.38,2020/03/01 10:44:20.476,2020/03/10 21:04:03.743,"0",99,8
414,2020,4,12,11,13,"0",10.12,2020/03/01 10:44:20.557,2020/03/10 21:04:03.825,"0",81,8
415,2020,4,12,13,15,"0",8.62,2020/03/01 10:44:20.638,2020/03/10 21:04:03.907,"0",69,8
416,2020,4,12,15,17,"0",9.12,2020/03/01 10:44:20.717,2020/03/10 21:04:03.997,"0",73,8
417,2020,4,12,17,19,"0",5.62,2020/03/01 10:44:20.831,2020/03/10 21:04:04.079,"0",45,8
418,2020,4,12,19,21,"0",1.00,2020/03/01 10:44:20.930,2020/03/10 21:04:04.158,"0",8,8
419,2020,4,12,9,11,"1",13.75,2020/03/01 10:44:42.035,2020/03/10 21:04:07.471,"0",55,4
420,2020,4,12,11,13,"1",12.50,2020/03/01 10:44:42.148,2020/03/10 21:04:07.677,"0",50,4
422,2020,4,12,15,17,"1",16.25,2020/03/01 10:44:42.330,2020/03/10 21:04:07.850,"0",65,4
423,2020,4,12,9,11,"2",10.75,2020/03/01 10:44:46.237,2020/03/10 21:04:10.919,"0",86,8
424,2020,4,12,11,13,"2",11.12,2020/03/01 10:44:46.322,2020/03/10 21:04:11.003,"0",89,8
425,2020,4,12,13,15,"2",14.50,2020/03/01 10:44:46.400,2020/03/10 21:04:11.083,"0",116,8
426,2020,4,12,15,17,"2",11.38,2020/03/01 10:44:46.482,2020/03/10 21:04:11.168,"0",91,8
427,2020,4,12,9,11,"3",14.62,2020/03/01 10:44:50.485,2020/03/10 21:04:15.791,"0",117,8
428,2020,4,12,11,13,"3",14.25,2020/03/01 10:44:50.566,2020/03/10 21:04:15.921,"0",114,8
429,2020,4,12,13,15,"3",13.38,2020/03/01 10:44:50.655,2020/03/10 21:04:16.061,"0",107,8
430,2020,4,12,15,17,"3",12.75,2020/03/01 10:44:50.748,2020/03/10 21:04:16.442,"0",102,8
431,2020,4,18,9,11,"0",11.25,2020/03/01 10:44:54.620,2020/03/10 21:04:21.121,"0",90,8
433,2020,4,18,13,15,"0",10.12,2020/03/01 10:44:54.788,2020/03/10 21:04:21.283,"0",81,8
434,2020,4,18,15,17,"0",10.00,2020/03/01 10:44:54.890,2020/03/10 21:04:21.382,"0",80,8
435,2020,4,18,17,19,"0",4.75,2020/03/01 10:44:54.971,2020/03/10 21:04:21.512,"0",38,8
436,2020,4,18,19,21,"0",2.62,2020/03/01 10:44:55.050,2020/03/10 21:04:21.859,"0",21,8
437,2020,4,18,9,11,"1",16.25,2020/03/01 10:44:59.350,2020/03/10 21:04:24.755,"0",65,4
438,2020,4,18,11,13,"1",14.75,2020/03/01 10:44:59.428,2020/03/10 21:04:25.112,"0",59,4
439,2020,4,18,13,15,"1",16.00,2020/03/01 10:44:59.508,2020/03/10 21:04:25.194,"0",64,4
440,2020,4,18,15,17,"1",11.00,2020/03/01 10:44:59.670,2020/03/10 21:04:25.278,"0",44,4
441,2020,4,18,9,11,"2",11.88,2020/03/01 10:45:04.959,2020/03/10 21:04:28.001,"0",95,8
442,2020,4,18,11,13,"2",11.62,2020/03/01 10:45:05.045,2020/03/10 21:04:28.083,"0",93,8
443,2020,4,18,13,15,"2",11.62,2020/03/01 10:45:05.125,2020/03/10 21:04:28.163,"0",93,8
444,2020,4,18,15,17,"2",11.12,2020/03/01 10:45:05.205,2020/03/10 21:04:28.244,"0",89,8
445,2020,4,18,9,11,"3",13.38,2020/03/01 10:45:09.494,2020/03/10 21:04:31.750,"0",107,8
447,2020,4,18,13,15,"3",14.00,2020/03/01 10:45:09.683,2020/03/10 21:04:32.165,"0",112,8
448,2020,4,18,15,17,"3",16.38,2020/03/01 10:45:09.772,2020/03/10 21:04:32.249,"0",131,8
449,2020,4,19,9,11,"0",21.00,2020/03/01 10:45:16.063,2020/03/10 21:04:41.528,"0",42,2
450,2020,4,19,11,13,"0",18.00,2020/03/01 10:45:16.145,2020/03/10 21:04:41.607,"0",36,2
451,2020,4,19,13,15,"0",18.50,2020/03/01 10:45:16.226,2020/03/10 21:04:41.686,"0",37,2
452,2020,4,19,15,17,"0",6.50,2020/03/01 10:45:16.304,2020/03/10 21:04:41.767,"0",13,2
454,2020,4,19,19,21,"0",1.12,2020/03/01 10:45:16.473,2020/03/10 21:04:41.940,"0",9,8
455,2020,4,19,9,11,"1",16.00,2020/03/01 10:45:21.653,2020/03/10 21:04:46.303,"0",64,4
456,2020,4,19,11,13,"1",19.25,2020/03/01 10:45:21.740,2020/03/10 21:04:46.382,"0",77,4
457,2020,4,19,13,15,"1",14.75,2020/03/01 10:45:21.838,2020/03/10 21:04:46.463,"0",59,4
458,2020,4,19,15,17,"1",14.50,2020/03/01 10:45:21.945,2020/03/10 21:04:46.545,"0",58,4
459,2020,4,19,9,11,"2",12.88,2020/03/01 10:45:38.687,2020/03/10 21:04:54.140,"0",103,8
460,2020,4,19,11,13,"2",11.12,2020/03/01 10:45:38.766,2020/03/10 21:04:54.228,"0",89,8
461,2020,4,19,13,15,"2",11.62,2020/03/01 10:45:38.845,2020/03/10 21:04:54.312,"0",93,8
462,2020,4,19,15,17,"2",11.00,2020/03/01 10:45:38.928,2020/03/10 21:04:54.393,"0",88,8
463,2020,4,19,9,11,"3",15.75,2020/03/01 10:45:43.122,2020/03/10 21:04:58.677,"0",126,8
464,2020,4,19,11,13,"3",16.00,2020/03/01 10:45:43.214,2020/03/10 21:04:58.802,"0",128,8
465,2020,4,19,13,15,"3",16.00,2020/03/01 10:45:43.313,2020/03/10 21:04:58.883,"0",128,8
466,2020,4,19,15,17,"3",19.25,2020/03/01 10:45:43.401,2020/03/10 21:04:58.975,"0",154,8
467,2020,4,25,9,11,"0",8.25,2020/03/01 10:45:51.778,2020/03/10 21:05:21.144,"0",66,8
468,2020,4,25,11,13,"0",9.50,2020/03/01 10:45:51.882,2020/03/10 21:05:21.227,"0",76,8
469,2020,4,25,13,15,"0",16.12,2020/03/01 10:45:51.963,2020/03/10 21:05:21.307,"0",129,8
470,2020,4,25,15,17,"0",13.25,2020/03/01 10:45:52.045,2020/03/10 21:05:21.388,"0",106,8
471,2020,4,25,17,19,"0",2.25,2020/03/01 10:45:52.132,2020/03/10 21:05:21.468,"0",18,8
472,2020,4,25,19,21,"0",1.25,2020/03/01 10:45:52.219,2020/03/10 21:05:21.548,"0",10,8
473,2020,4,25,9,11,"1",15.00,2020/03/01 10:45:58.163,2020/03/10 21:05:24.549,"0",60,4
474,2020,4,25,11,13,"1",11.75,2020/03/01 10:45:58.297,2020/03/10 21:05:24.631,"0",47,4
475,2020,4,25,13,15,"1",12.25,2020/03/01 10:45:58.379,2020/03/10 21:05:24.713,"0",49,4
477,2020,4,25,9,11,"2",8.75,2020/03/01 10:46:04.494,2020/03/10 21:05:27.515,"0",70,8
478,2020,4,25,11,13,"2",14.00,2020/03/01 10:46:04.627,2020/03/10 21:05:27.594,"0",112,8
479,2020,4,25,13,15,"2",14.62,2020/03/01 10:46:04.715,2020/03/10 21:05:27.673,"0",117,8
480,2020,4,25,15,17,"2",14.12,2020/03/01 10:46:04.822,2020/03/10 21:05:27.753,"0",113,8
481,2020,4,25,9,11,"3",10.88,2020/03/01 10:46:09.800,2020/03/10 21:05:30.811,"0",87,8
482,2020,4,25,11,13,"3",15.00,2020/03/01 10:46:09.884,2020/03/10 21:05:30.924,"0",120,8
483,2020,4,25,13,15,"3",13.12,2020/03/01 10:46:09.988,2020/03/10 21:05:31.020,"0",105,8
484,2020,4,25,15,17,"3",13.75,2020/03/01 10:46:10.068,2020/03/10 21:05:31.098,"0",110,8
359,2020,4,4,9,11,"0",7.88,2020/03/01 10:42:26.383,2020/03/10 21:03:13.776,"0",63,8
361,2020,4,4,13,15,"0",11.38,2020/03/01 10:42:26.748,2020/03/10 21:03:14.096,"0",91,8
378,2020,4,5,11,13,"0",6.62,2020/03/01 10:42:42.286,2020/03/10 21:03:27.594,"0",53,8
380,2020,4,5,15,17,"0",9.88,2020/03/01 10:42:42.453,2020/03/10 21:03:27.766,"0",79,8
401,2020,4,11,9,11,"1",20.75,2020/03/01 10:43:57.122,2020/03/10 21:03:53.041,"0",83,4
408,2020,4,11,15,17,"2",10.62,2020/03/01 10:44:11.308,2020/03/10 21:03:57.046,"0",85,8
409,2020,4,11,9,11,"3",15.50,2020/03/01 10:44:15.455,2020/03/10 21:04:00.164,"0",124,8
410,2020,4,11,11,13,"3",15.62,2020/03/01 10:44:15.550,2020/03/10 21:04:00.387,"0",125,8
411,2020,4,11,13,15,"3",13.50,2020/03/01 10:44:15.629,2020/03/10 21:04:00.516,"0",108,8
412,2020,4,11,15,17,"3",14.25,2020/03/01 10:44:15.715,2020/03/10 21:04:00.594,"0",114,8
491,2020,4,26,9,11,"1",17.00,2020/03/02 19:59:04.692,2020/03/10 21:05:37.683,"0",68,4
492,2020,4,26,11,13,"1",14.00,2020/03/02 19:59:04.772,2020/03/10 21:05:37.762,"0",56,4
493,2020,4,26,13,15,"1",13.25,2020/03/02 19:59:04.870,2020/03/10 21:05:37.843,"0",53,4
494,2020,4,26,15,17,"1",13.00,2020/03/02 19:59:04.958,2020/03/10 21:05:37.924,"0",52,4
495,2020,4,26,9,11,"2",16.12,2020/03/02 19:59:08.344,2020/03/10 21:05:46.444,"0",129,8
496,2020,4,26,11,13,"2",11.12,2020/03/02 19:59:08.425,2020/03/10 21:05:46.766,"0",89,8
497,2020,4,26,13,15,"2",13.75,2020/03/02 19:59:08.503,2020/03/10 21:05:47.060,"0",110,8
498,2020,4,26,15,17,"2",14.50,2020/03/02 19:59:08.584,2020/03/10 21:05:47.216,"0",116,8
499,2020,4,26,9,11,"3",14.00,2020/03/02 19:59:11.464,2020/03/10 21:05:50.800,"0",112,8
500,2020,4,26,11,13,"3",14.00,2020/03/02 19:59:11.551,2020/03/10 21:05:50.882,"0",112,8
501,2020,4,26,13,15,"3",14.12,2020/03/02 19:59:11.643,2020/03/10 21:05:51.034,"0",113,8
502,2020,4,26,15,17,"3",17.50,2020/03/02 19:59:11.730,2020/03/10 21:05:51.190,"0",140,8
503,2020,4,29,9,11,"0",5.62,2020/03/02 19:59:14.557,2020/03/10 21:05:55.484,"0",45,8
504,2020,4,29,11,13,"0",5.88,2020/03/02 19:59:14.636,2020/03/10 21:05:55.744,"0",47,8
505,2020,4,29,13,15,"0",6.12,2020/03/02 19:59:14.719,2020/03/10 21:05:55.994,"0",49,8
506,2020,4,29,15,17,"0",6.00,2020/03/02 19:59:14.809,2020/03/10 21:05:56.209,"0",48,8
507,2020,4,29,17,19,"0",1.25,2020/03/02 19:59:14.891,2020/03/10 21:05:56.553,"0",10,8
