"id","card_id","year","month","day","from_time","to_time","court","created_at","updated_at","delete_flg","draw_conf_flg"
2,"86329044",2020,2,24,13,16,"3",2020/01/04 20:01:54.391,2020/01/04 21:16:14.898,"1","0"
4,"86757673",2020,2,24,13,16,"3",2020/01/04 20:42:44.024,2020/01/04 21:16:23.303,"1","0"
3,"86757664",2020,2,24,11,13,"3",2020/01/04 20:02:19.956,2020/01/04 21:16:32.774,"1","0"
5,"87483716",2020,2,24,13,16,"3",2020/01/04 20:42:54.222,2020/01/04 21:20:48.610,"1","0"
6,"87692956",2020,2,24,11,13,"3",2020/01/04 20:43:09.094,2020/01/04 21:21:19.698,"1","0"
7,"86329044",2020,2,24,13,16,"3",2020/01/04 21:22:58.845,2020/01/04 21:40:08.618,"1","0"
35,"86573853",2020,2,16,13,16,"1",2020/01/05 9:47:14.229,2020/01/05 18:12:22.318,"1","0"
36,"86814995",2020,2,16,13,16,"1",2020/01/05 9:47:33.882,2020/01/05 18:12:31.014,"1","0"
37,"85634420",2020,2,16,13,16,"1",2020/01/05 9:47:56.740,2020/01/05 18:12:44.373,"1","0"
38,"86817740",2020,2,16,13,16,"1",2020/01/05 9:48:18.764,2020/01/05 18:12:52.456,"1","0"
39,"86818777",2020,2,16,13,16,"1",2020/01/05 9:48:44.092,2020/01/05 18:13:00.057,"1","0"
40,"87058372",2020,2,16,13,16,"1",2020/01/05 9:49:05.312,2020/01/05 18:13:07.819,"1","0"
41,"85913101",2020,2,16,13,16,"1",2020/01/05 9:49:33.415,2020/01/05 18:13:15.516,"1","0"
42,"85536617",2020,2,16,13,16,"1",2020/01/05 9:50:00.101,2020/01/05 18:13:27.096,"1","0"
43,"87086314",2020,2,16,13,16,"1",2020/01/05 9:50:24.021,2020/01/05 18:13:34.729,"1","0"
44,"87244251",2020,2,16,13,16,"1",2020/01/05 9:50:50.293,2020/01/05 18:13:45.154,"1","0"
45,"87244438",2020,2,16,13,16,"1",2020/01/05 9:51:14.183,2020/01/05 18:13:55.491,"1","0"
46,"87244447",2020,2,16,13,16,"1",2020/01/05 9:51:34.812,2020/01/05 18:14:04.388,"1","0"
47,"86808957",2020,2,16,13,16,"1",2020/01/05 9:52:10.839,2020/01/05 18:14:12.094,"1","0"
25,"87242690",2020,2,8,15,17,"0",2020/01/05 9:43:21.992,2020/01/05 9:43:21.992,"1","0"
10,"87483716",2020,2,24,11,13,"3",2020/01/04 21:26:42.068,2020/01/09 19:55:04.565,"1","0"
12,"86329044",2020,2,24,11,13,"3",2020/01/04 21:41:47.371,2020/01/09 19:55:12.053,"1","0"
70,"86573853",2020,2,16,13,16,"3",2020/01/05 18:16:12.426,2020/01/09 20:10:43.828,"1","0"
71,"86814995",2020,2,16,13,16,"3",2020/01/05 18:16:44.395,2020/01/09 20:10:54.424,"1","0"
72,"85634420",2020,2,16,13,16,"3",2020/01/05 18:17:07.692,2020/01/09 20:11:01.493,"1","0"
73,"86817740",2020,2,16,13,16,"3",2020/01/05 18:17:57.118,2020/01/09 20:11:08.394,"1","0"
74,"86818777",2020,2,16,13,16,"3",2020/01/05 18:18:19.895,2020/01/09 20:11:15.332,"1","0"
75,"87058372",2020,2,16,13,16,"3",2020/01/05 18:18:42.591,2020/01/09 20:11:22.642,"1","0"
76,"85913101",2020,2,16,13,16,"3",2020/01/05 18:19:07.451,2020/01/09 20:11:29.678,"1","0"
77,"85536617",2020,2,16,13,16,"3",2020/01/05 18:19:33.563,2020/01/09 20:11:38.823,"1","0"
78,"87086314",2020,2,16,13,16,"3",2020/01/05 18:20:02.254,2020/01/09 20:11:48.491,"1","0"
79,"87244251",2020,2,16,13,16,"3",2020/01/05 18:20:26.950,2020/01/09 20:11:56.226,"1","0"
80,"87244438",2020,2,16,13,16,"3",2020/01/05 18:20:57.584,2020/01/09 20:12:06.982,"1","0"
24,"86560751",2020,2,8,15,17,"0",2020/01/05 9:43:01.145,2020/01/10 21:00:54.447,"1","0"
60,"83366232",2020,2,22,15,17,"0",2020/01/05 9:57:16.454,2020/01/10 21:01:07.677,"1","0"
26,"86583931",2020,2,8,15,17,"0",2020/01/05 9:43:42.938,2020/01/10 21:03:51.659,"1","0"
8,"86757664",2020,2,24,13,16,"3",2020/01/04 21:26:18.928,2020/01/14 19:49:07.312,"0","1"
9,"86757673",2020,2,24,13,16,"3",2020/01/04 21:26:30.109,2020/01/14 19:49:13.983,"0","1"
11,"87692956",2020,2,24,13,16,"3",2020/01/04 21:36:26.788,2020/01/14 19:49:22.102,"0","1"
13,"85033445",2020,2,8,13,15,"0",2020/01/05 9:38:20.473,2020/01/14 19:51:26.948,"0","1"
14,"84948513",2020,2,8,13,15,"0",2020/01/05 9:38:42.150,2020/01/14 19:51:33.619,"0","1"
15,"86947691",2020,2,8,13,15,"0",2020/01/05 9:39:04.587,2020/01/14 19:51:43.129,"0","1"
16,"87259413",2020,2,8,13,15,"0",2020/01/05 9:39:34.195,2020/01/14 19:51:58.732,"0","1"
17,"87259422",2020,2,8,13,15,"0",2020/01/05 9:40:04.404,2020/01/14 19:52:05.256,"0","1"
18,"84134418",2020,2,8,13,15,"0",2020/01/05 9:40:27.067,2020/01/14 19:52:11.559,"0","1"
19,"86315881",2020,2,8,13,15,"0",2020/01/05 9:40:58.240,2020/01/14 19:52:17.968,"0","1"
20,"83920187",2020,2,8,13,15,"0",2020/01/05 9:41:19.850,2020/01/14 19:52:24.391,"0","1"
21,"84808001",2020,2,8,13,15,"0",2020/01/05 9:41:41.431,2020/01/14 19:52:30.839,"0","1"
22,"86243996",2020,2,8,13,15,"0",2020/01/05 9:42:12.163,2020/01/14 19:52:37.259,"0","1"
23,"86329053",2020,2,8,13,15,"0",2020/01/05 9:42:38.748,2020/01/14 19:52:43.712,"0","1"
27,"87328259",2020,2,8,15,17,"0",2020/01/05 9:44:07.074,2020/01/14 19:52:51.116,"0","1"
28,"87328268",2020,2,8,15,17,"0",2020/01/05 9:44:33.301,2020/01/14 19:52:58.453,"0","1"
29,"87328230",2020,2,8,15,17,"0",2020/01/05 9:44:54.239,2020/01/14 19:53:04.783,"0","1"
30,"87542606",2020,2,8,15,17,"0",2020/01/05 9:45:17.131,2020/01/14 19:53:21.809,"0","1"
31,"87542615",2020,2,8,15,17,"0",2020/01/05 9:45:40.292,2020/01/14 19:54:10.327,"0","1"
32,"86585448",2020,2,8,15,17,"0",2020/01/05 9:46:04.084,2020/01/14 19:54:17.929,"0","1"
33,"86314238",2020,2,8,15,17,"0",2020/01/05 9:46:25.991,2020/01/14 19:54:24.574,"0","1"
34,"86576180",2020,2,8,15,17,"0",2020/01/05 9:46:46.007,2020/01/14 19:54:31.899,"0","1"
48,"86146771",2020,2,22,13,15,"0",2020/01/05 9:52:32.788,2020/01/14 19:54:38.169,"0","1"
49,"85632487",2020,2,22,13,15,"0",2020/01/05 9:52:55.073,2020/01/14 19:54:45.454,"0","1"
50,"86601338",2020,2,22,13,15,"0",2020/01/05 9:53:16.961,2020/01/14 20:10:37.126,"0","1"
51,"87107166",2020,2,22,13,15,"0",2020/01/05 9:53:40.882,2020/01/14 20:11:07.967,"0","1"
52,"87088869",2020,2,22,13,15,"0",2020/01/05 9:54:04.737,2020/01/14 20:11:22,"0","1"
53,"86936700",2020,2,22,13,15,"0",2020/01/05 9:54:25.769,2020/01/14 20:11:32.589,"0","1"
54,"86280178",2020,2,22,13,15,"0",2020/01/05 9:54:48.726,2020/01/14 20:11:38.985,"0","1"
55,"86949751",2020,2,22,13,15,"0",2020/01/05 9:55:10.533,2020/01/14 20:11:45.630,"0","1"
56,"86281391",2020,2,22,13,15,"0",2020/01/05 9:55:34.837,2020/01/14 20:11:52.290,"0","1"
57,"87540706",2020,2,22,13,15,"0",2020/01/05 9:56:07.132,2020/01/14 20:11:58.861,"0","1"
58,"86936711",2020,2,22,13,15,"0",2020/01/05 9:56:30.211,2020/01/14 20:12:09.377,"0","1"
59,"87531153",2020,2,22,13,15,"0",2020/01/05 9:56:55.649,2020/01/14 20:12:16.071,"0","1"
61,"85661983",2020,2,22,15,17,"0",2020/01/05 9:57:38.955,2020/01/14 20:12:26.240,"0","1"
62,"85661974",2020,2,22,15,17,"0",2020/01/05 9:58:03.556,2020/01/14 20:12:33.424,"0","1"
63,"86110458",2020,2,22,15,17,"0",2020/01/05 9:58:24.997,2020/01/14 20:12:43.361,"0","1"
64,"86110420",2020,2,22,15,17,"0",2020/01/05 9:58:45.667,2020/01/14 20:12:50.671,"0","1"
65,"83602047",2020,2,22,15,17,"0",2020/01/05 10:07:07.550,2020/01/14 20:12:58.415,"0","1"
66,"85362831",2020,2,22,15,17,"0",2020/01/05 10:12:55.938,2020/01/14 20:13:06.544,"0","1"
67,"85362804",2020,2,22,15,17,"0",2020/01/05 10:13:21.363,2020/01/14 20:13:14.697,"0","1"
68,"86693349",2020,2,22,15,17,"0",2020/01/05 10:13:43.980,2020/01/14 20:13:22.862,"0","1"
69,"85796801",2020,2,22,15,17,"0",2020/01/05 10:14:15.139,2020/01/14 20:13:31.657,"0","1"
81,"87244447",2020,2,16,13,16,"3",2020/01/05 18:21:24.386,2020/01/09 20:12:14.312,"1","0"
82,"86808957",2020,2,16,13,16,"3",2020/01/05 18:21:49.528,2020/01/09 20:12:21.592,"1","0"
83,"86678831",2020,2,16,13,16,"3",2020/01/05 18:22:44.755,2020/01/09 20:12:28.943,"1","0"
84,"84317462",2020,2,16,13,16,"3",2020/01/05 18:23:12.319,2020/01/09 20:12:38.646,"1","0"
88,"86573853",2020,2,16,13,16,"3",2020/01/09 20:40:17.633,2020/01/09 20:46:00.084,"1","0"
89,"86814995",2020,2,16,13,16,"3",2020/01/09 20:40:43.540,2020/01/09 20:46:07.765,"1","0"
90,"85634420",2020,2,16,13,16,"3",2020/01/09 20:41:09.035,2020/01/09 20:46:15.297,"1","0"
85,"87242690",2020,2,24,9,11,"3",2020/01/09 19:57:26.867,2020/01/14 19:49:28.477,"0","1"
86,"86329044",2020,2,24,9,11,"3",2020/01/09 19:59:11.587,2020/01/14 19:49:38.014,"0","1"
87,"87483716",2020,2,24,9,11,"3",2020/01/09 19:59:38.589,2020/01/14 19:49:45.163,"0","1"
91,"86573853",2020,2,16,13,16,"1",2020/01/09 20:50:46.328,2020/01/14 20:13:38.096,"0","1"
92,"86814995",2020,2,16,13,16,"1",2020/01/09 20:51:13.093,2020/01/14 20:13:53.177,"0","1"
93,"85634420",2020,2,16,13,16,"1",2020/01/09 20:51:37.144,2020/01/14 20:14:00.313,"0","1"
94,"86817740",2020,2,16,13,16,"1",2020/01/09 20:52:05.334,2020/01/14 20:14:06.552,"0","1"
95,"86818777",2020,2,16,13,16,"1",2020/01/09 20:52:33.342,2020/01/14 20:14:12.747,"0","1"
96,"87058372",2020,2,16,13,16,"1",2020/01/09 20:52:59.502,2020/01/14 20:14:21.792,"0","1"
97,"85913101",2020,2,16,13,16,"1",2020/01/09 20:53:26.207,2020/01/14 20:14:52.644,"0","1"
98,"85536617",2020,2,16,13,16,"1",2020/01/09 20:53:54.843,2020/01/14 20:15:03.611,"0","1"
99,"87086314",2020,2,16,13,16,"1",2020/01/09 20:54:19.088,2020/01/14 20:15:10.033,"0","1"
100,"87244251",2020,2,16,13,16,"1",2020/01/09 20:54:44.996,2020/01/14 20:15:16.505,"0","1"
101,"87244438",2020,2,16,13,16,"1",2020/01/09 20:55:09.379,2020/01/14 20:15:25.205,"0","1"
102,"87244447",2020,2,16,13,16,"1",2020/01/09 20:55:35.307,2020/01/14 20:15:33.986,"0","1"
103,"86808957",2020,2,16,13,16,"1",2020/01/09 20:56:04.968,2020/01/14 20:15:46.141,"0","1"
104,"86678831",2020,2,16,13,16,"1",2020/01/09 20:56:29.531,2020/01/14 20:16:01.335,"0","1"
105,"84317462",2020,2,16,13,16,"1",2020/01/09 20:56:55.076,2020/01/14 20:16:07.781,"0","1"
106,"85362840",2020,2,8,13,15,"0",2020/01/09 20:57:20.092,2020/01/14 20:16:14.179,"0","1"
107,"87207701",2020,2,8,13,15,"0",2020/01/09 20:57:45.744,2020/01/14 20:16:21.049,"0","1"
108,"86555096",2020,2,8,13,15,"0",2020/01/09 20:58:15.989,2020/01/14 20:16:28.672,"0","1"
109,"87207684",2020,2,22,13,15,"0",2020/01/09 20:58:42.879,2020/01/14 20:16:40.095,"0","1"
110,"86138949",2020,2,22,13,15,"0",2020/01/09 20:59:06.879,2020/01/14 20:17:06.431,"0","1"
111,"87208306",2020,2,22,13,15,"0",2020/01/09 20:59:30.821,2020/01/14 20:17:32.810,"0","1"
112,"87208315",2020,2,22,13,15,"0",2020/01/09 20:59:55.035,2020/01/14 20:18:02.125,"0","1"
113,"87209441",2020,2,22,15,17,"0",2020/01/09 21:00:19.922,2020/01/14 20:18:31.574,"0","1"
114,"86138931",2020,2,22,15,17,"0",2020/01/09 21:00:46.220,2020/01/14 20:19:00.814,"0","1"
115,"87289231",2020,2,22,15,17,"0",2020/01/09 21:01:10.352,2020/01/14 20:19:29.533,"0","1"
116,"87900844",2020,2,22,13,15,"0",2020/01/09 21:04:52.564,2020/01/14 20:19:57.591,"0","1"
117,"86560751",2020,2,8,13,15,"0",2020/01/10 21:02:17.949,2020/01/14 20:20:25.143,"0","1"
118,"83366232",2020,2,22,13,15,"0",2020/01/10 21:02:44.829,2020/01/14 20:20:48.839,"0","1"
119,"86583931",2020,2,22,13,15,"0",2020/01/10 21:04:57.227,2020/01/14 20:23:24.609,"0","1"
148,"85536617",2020,3,15,15,17,"0",2020/02/02 16:48:42.488,2020/02/02 17:02:10.778,"1","0"
140,"86576180",2020,3,15,13,15,"0",2020/02/02 16:45:16.143,2020/02/02 17:09:03.014,"1","0"
141,"86573853",2020,3,15,13,15,"0",2020/02/02 16:45:41.265,2020/02/02 17:09:12.583,"1","0"
142,"86814995",2020,3,15,13,15,"0",2020/02/02 16:46:08.272,2020/02/02 17:09:38.409,"1","0"
143,"85634420",2020,3,15,13,15,"0",2020/02/02 16:46:33.138,2020/02/02 17:09:46.822,"1","0"
144,"86817740",2020,3,15,13,15,"0",2020/02/02 16:46:57.735,2020/02/02 17:09:55.401,"1","0"
145,"86818777",2020,3,15,13,15,"0",2020/02/02 16:47:23.574,2020/02/02 17:10:07.314,"1","0"
146,"87058372",2020,3,15,13,15,"0",2020/02/02 16:47:49.172,2020/02/02 17:10:16.163,"1","0"
147,"85913101",2020,3,15,13,15,"0",2020/02/02 16:48:14.716,2020/02/02 17:10:33.990,"1","0"
131,"86560751",2020,3,8,15,17,"2",2020/02/02 16:40:52.685,2020/02/09 13:00:07.057,"1","0"
132,"86583931",2020,3,8,15,17,"2",2020/02/02 16:41:24.030,2020/02/09 13:12:10.148,"1","0"
120,"85033445",2020,3,8,13,15,"2",2020/02/02 16:35:53.468,2020/02/15 7:48:01.426,"0","1"
121,"84948513",2020,3,8,13,15,"2",2020/02/02 16:36:20.128,2020/02/15 7:48:26.129,"0","1"
122,"86947691",2020,3,8,13,15,"2",2020/02/02 16:36:45.907,2020/02/15 7:48:57.824,"0","1"
123,"87259413",2020,3,8,13,15,"2",2020/02/02 16:37:22.635,2020/02/15 7:49:13.931,"0","1"
124,"87259422",2020,3,8,13,15,"2",2020/02/02 16:37:48.592,2020/02/15 7:49:30.432,"0","1"
125,"84134418",2020,3,8,13,15,"2",2020/02/02 16:38:14.205,2020/02/15 7:49:53.221,"0","1"
126,"86315881",2020,3,8,13,15,"2",2020/02/02 16:38:40.556,2020/02/15 7:50:21.961,"0","1"
127,"83920187",2020,3,8,13,15,"2",2020/02/02 16:39:10.994,2020/02/15 7:50:59.210,"0","1"
128,"84808001",2020,3,8,13,15,"2",2020/02/02 16:39:36.908,2020/02/15 7:51:34.846,"0","1"
129,"86243996",2020,3,8,13,15,"2",2020/02/02 16:40:02.369,2020/02/15 7:52:08.537,"0","1"
133,"87328259",2020,3,8,15,17,"2",2020/02/02 16:41:50.273,2020/02/15 7:52:44.054,"0","1"
134,"87328268",2020,3,8,15,17,"2",2020/02/02 16:42:15.989,2020/02/15 7:53:20.679,"0","1"
135,"87328230",2020,3,8,15,17,"2",2020/02/02 16:42:41.678,2020/02/15 7:53:54.659,"0","1"
136,"87542606",2020,3,8,15,17,"2",2020/02/02 16:43:15.670,2020/02/15 7:54:31.177,"0","1"
138,"86585448",2020,3,8,15,17,"2",2020/02/02 16:44:07.522,2020/02/15 7:55:36.264,"0","1"
139,"86314238",2020,3,8,15,17,"2",2020/02/02 16:44:38.689,2020/02/15 7:59:12.035,"0","1"
149,"86576180",2020,3,15,13,15,"0",2020/02/02 17:12:00.117,2020/02/15 7:59:26.936,"0","1"
150,"86573853",2020,3,15,13,15,"0",2020/02/02 17:12:26.742,2020/02/15 7:59:42.068,"0","1"
151,"86814995",2020,3,15,13,15,"0",2020/02/02 17:12:52.364,2020/02/15 7:59:56.404,"0","1"
152,"85634420",2020,3,15,13,15,"0",2020/02/02 17:13:25.231,2020/02/15 8:00:11.080,"0","1"
153,"86817740",2020,3,15,13,15,"0",2020/02/02 17:13:52.150,2020/02/15 8:00:25.554,"0","1"
154,"86818777",2020,3,15,13,15,"0",2020/02/02 17:14:20.665,2020/02/15 8:00:46.164,"0","1"
155,"87058372",2020,3,15,13,15,"0",2020/02/02 17:14:47.705,2020/02/15 8:01:15.652,"0","1"
156,"85913101",2020,3,15,13,15,"0",2020/02/02 17:15:24.584,2020/02/15 8:01:34.070,"0","1"
157,"85536617",2020,3,15,15,17,"0",2020/02/02 17:15:51.718,2020/02/15 8:01:51.160,"0","1"
158,"87086314",2020,3,15,15,17,"0",2020/02/02 17:16:18.020,2020/02/15 8:02:06.036,"0","1"
159,"87244251",2020,3,15,15,17,"0",2020/02/02 17:16:43.962,2020/02/15 8:02:22.827,"0","1"
160,"87244438",2020,3,15,15,17,"0",2020/02/02 17:17:19.487,2020/02/15 8:02:36.723,"0","1"
161,"87244447",2020,3,15,15,17,"0",2020/02/02 17:17:55.980,2020/02/15 8:02:59.211,"0","1"
162,"86146771",2020,3,15,15,17,"0",2020/02/02 17:18:49.492,2020/02/15 8:03:14.398,"0","1"
163,"85632487",2020,3,15,15,17,"0",2020/02/02 17:19:23.573,2020/02/15 8:03:29.585,"0","1"
164,"86601338",2020,3,21,13,15,"0",2020/02/02 17:25:26.793,2020/02/15 8:03:52.636,"0","1"
165,"87107166",2020,3,21,13,15,"0",2020/02/02 17:25:52.634,2020/02/15 8:04:29.560,"0","1"
166,"87088869",2020,3,21,13,15,"0",2020/02/02 17:26:18.252,2020/02/15 8:05:15.316,"0","1"
178,"86110420",2020,3,28,13,15,"1",2020/02/02 17:32:13.452,2020/02/09 12:56:25.723,"1","0"
179,"83602047",2020,3,28,13,15,"1",2020/02/02 17:32:39.157,2020/02/09 12:56:33.615,"1","0"
180,"85362831",2020,3,28,13,15,"1",2020/02/02 17:33:07.906,2020/02/09 12:56:40.690,"1","0"
181,"85362804",2020,3,28,13,15,"1",2020/02/02 17:33:33.762,2020/02/09 12:56:47.807,"1","0"
188,"86555096",2020,3,28,15,17,"1",2020/02/02 17:36:40.454,2020/02/09 12:57:07.531,"1","0"
189,"87207684",2020,3,28,15,17,"1",2020/02/02 17:37:10.062,2020/02/09 12:57:17.445,"1","0"
190,"86138949",2020,3,28,15,17,"1",2020/02/02 17:37:37.278,2020/02/09 12:57:26.118,"1","0"
191,"87208306",2020,3,28,15,17,"1",2020/02/02 17:38:07.089,2020/02/09 12:57:35.457,"1","0"
130,"86329053",2020,3,8,15,17,"2",2020/02/02 16:40:27.553,2020/02/09 13:00:00.019,"1","0"
209,"87242690",2020,3,7,9,11,"3",2020/02/10 19:40:31.576,2020/02/10 20:59:26.274,"1","0"
210,"86329044",2020,3,7,9,11,"3",2020/02/10 19:40:44.375,2020/02/15 7:41:54.961,"0","1"
211,"86757664",2020,3,7,9,11,"3",2020/02/10 19:41:07.353,2020/02/15 7:42:07.771,"0","1"
212,"86757673",2020,3,14,15,17,"3",2020/02/10 19:41:23.180,2020/02/15 7:42:21.422,"0","1"
213,"87483716",2020,3,14,15,17,"3",2020/02/10 19:41:35.188,2020/02/15 7:42:37.196,"0","1"
214,"87692956",2020,3,14,15,17,"3",2020/02/10 19:41:47.722,2020/02/15 7:42:58.270,"0","1"
215,"87242690",2020,3,7,9,11,"3",2020/02/10 21:20:39.475,2020/02/15 7:43:27.936,"0","1"
137,"87542615",2020,3,8,15,17,"2",2020/02/02 16:43:42.639,2020/02/15 7:55:07.886,"0","1"
167,"86936700",2020,3,21,13,15,"0",2020/02/02 17:26:43.491,2020/02/15 8:05:50.072,"0","1"
168,"86280178",2020,3,21,13,15,"0",2020/02/02 17:27:18.144,2020/02/15 8:06:28.514,"0","1"
169,"86949751",2020,3,21,13,15,"0",2020/02/02 17:27:43.870,2020/02/15 8:07:04.395,"0","1"
170,"86281391",2020,3,21,13,15,"0",2020/02/02 17:28:08.802,2020/02/15 8:07:38.969,"0","1"
171,"87540706",2020,3,21,15,17,"0",2020/02/02 17:28:34.332,2020/02/15 8:08:29.058,"0","1"
172,"86936711",2020,3,21,15,17,"0",2020/02/02 17:29:02.144,2020/02/15 8:09:12.554,"0","1"
173,"87531153",2020,3,21,15,17,"0",2020/02/02 17:29:28.122,2020/02/15 8:09:51.166,"0","1"
174,"83366232",2020,3,21,15,17,"0",2020/02/02 17:29:55.450,2020/02/15 8:10:26.248,"0","1"
175,"85661983",2020,3,21,15,17,"0",2020/02/02 17:30:20.869,2020/02/15 8:11:01.491,"0","1"
176,"85661974",2020,3,21,15,17,"0",2020/02/02 17:30:48.312,2020/02/15 8:11:37.463,"0","1"
177,"86110458",2020,3,21,15,17,"0",2020/02/02 17:31:42.742,2020/02/15 8:12:32.369,"0","1"
182,"86693349",2020,3,28,13,15,"1",2020/02/02 17:33:58.865,2020/02/15 8:13:17.116,"0","1"
183,"85796801",2020,3,28,13,15,"1",2020/02/02 17:34:24.278,2020/02/15 8:13:53.999,"0","1"
184,"86678831",2020,3,28,13,15,"1",2020/02/02 17:34:57.283,2020/02/15 8:14:09.930,"0","1"
185,"84317462",2020,3,28,13,15,"1",2020/02/02 17:35:22.577,2020/02/15 8:14:26.686,"0","1"
186,"85362840",2020,3,28,13,15,"1",2020/02/02 17:35:48.409,2020/02/15 8:14:41.049,"0","1"
187,"87207701",2020,3,28,13,15,"1",2020/02/02 17:36:13.702,2020/02/15 8:14:56.091,"0","1"
192,"87208315",2020,3,28,15,17,"1",2020/02/02 17:38:36.547,2020/02/15 8:15:13.813,"0","1"
193,"87209441",2020,3,28,15,17,"1",2020/02/02 17:39:05.709,2020/02/15 8:15:28.702,"0","1"
194,"86138931",2020,3,28,15,17,"1",2020/02/02 17:39:31.241,2020/02/15 8:15:43.506,"0","1"
195,"87289231",2020,3,28,15,17,"1",2020/02/02 17:39:56.313,2020/02/15 8:16:06.476,"0","1"
196,"87900844",2020,3,28,15,17,"1",2020/02/02 17:40:21.527,2020/02/15 8:16:41.705,"0","1"
197,"86583243",2020,3,15,13,15,"0",2020/02/09 13:08:09.159,2020/02/15 8:17:22.345,"0","1"
198,"86329053",2020,3,15,13,15,"0",2020/02/09 13:08:22.170,2020/02/15 8:17:53.153,"0","1"
199,"86560751",2020,3,15,15,17,"0",2020/02/09 13:08:35.058,2020/02/15 8:18:15.423,"0","1"
200,"86110420",2020,3,15,15,17,"0",2020/02/09 13:08:48.164,2020/02/15 8:18:53.925,"0","1"
201,"83602047",2020,3,21,13,15,"0",2020/02/09 13:09:10.223,2020/02/15 8:19:32.693,"0","1"
202,"85362831",2020,3,21,13,15,"0",2020/02/09 13:09:24.277,2020/02/15 8:20:17.605,"0","1"
203,"85362804",2020,3,21,13,15,"0",2020/02/09 13:09:46.499,2020/02/15 8:21:14.146,"0","1"
204,"86555096",2020,3,21,15,17,"0",2020/02/09 13:09:58.972,2020/02/15 8:21:33.475,"0","1"
205,"87207684",2020,3,21,15,17,"0",2020/02/09 13:10:11.513,2020/02/15 8:21:47.156,"0","1"
206,"86138949",2020,3,28,15,17,"1",2020/02/09 13:10:24.052,2020/02/15 8:22:00.824,"0","1"
207,"87208306",2020,3,28,15,17,"1",2020/02/09 13:10:38.595,2020/02/15 8:22:11.366,"0","1"
208,"86583931",2020,3,21,13,15,"0",2020/02/09 13:13:14.214,2020/02/15 8:22:25.700,"0","1"
237,"86818777",2020,4,18,13,15,"0",2020/03/01 10:58:15.809,2020/03/01 11:28:02.595,"1","0"
238,"87058372",2020,4,18,13,15,"0",2020/03/01 10:58:36.125,2020/03/01 11:28:13.446,"1","0"
226,"86583243",2020,4,4,15,17,"0",2020/03/01 10:54:50.729,2020/03/10 21:13:44.441,"1","0"
239,"85913101",2020,4,18,13,15,"0",2020/03/01 10:58:55.133,2020/03/10 21:14:05.495,"1","0"
216,"85033445",2020,4,4,13,15,"0",2020/03/01 10:51:32.616,2020/03/14 7:45:55,"0","1"
217,"84948513",2020,4,4,13,15,"0",2020/03/01 10:51:53.668,2020/03/14 7:46:10.109,"0","1"
218,"86947691",2020,4,4,13,15,"0",2020/03/01 10:52:12.306,2020/03/14 7:46:24.915,"0","1"
219,"87259413",2020,4,4,13,15,"0",2020/03/01 10:52:32.240,2020/03/14 7:46:39.236,"0","1"
220,"87259422",2020,4,4,13,15,"0",2020/03/01 10:52:57.014,2020/03/14 7:46:53.558,"0","1"
221,"84134418",2020,4,4,13,15,"0",2020/03/01 10:53:19.888,2020/03/14 7:47:08.141,"0","1"
222,"86315881",2020,4,4,13,15,"0",2020/03/01 10:53:40.003,2020/03/14 7:47:25.078,"0","1"
223,"83920187",2020,4,4,13,15,"0",2020/03/01 10:53:56.604,2020/03/14 7:47:41.398,"0","1"
224,"84808001",2020,4,4,13,15,"0",2020/03/01 10:54:13.943,2020/03/14 7:47:56.524,"0","1"
225,"86243996",2020,4,4,13,15,"0",2020/03/01 10:54:34.736,2020/03/14 7:48:11.410,"0","1"
227,"86583931",2020,4,4,15,17,"0",2020/03/01 10:55:06.989,2020/03/14 7:48:26.365,"0","1"
229,"87328230",2020,4,4,15,17,"0",2020/03/01 10:55:40.014,2020/03/14 7:48:54.882,"0","1"
230,"87542606",2020,4,4,15,17,"0",2020/03/01 10:55:55.966,2020/03/14 7:49:09.346,"0","1"
231,"87542615",2020,4,4,15,17,"0",2020/03/01 10:56:21.557,2020/03/14 7:49:28.356,"0","1"
232,"86314238",2020,4,4,15,17,"0",2020/03/01 10:56:40.157,2020/03/14 7:49:45.437,"0","1"
233,"86576180",2020,4,4,15,17,"0",2020/03/01 10:56:58.973,2020/03/14 7:50:05.361,"0","1"
234,"86573853",2020,4,4,15,17,"0",2020/03/01 10:57:23.182,2020/03/14 7:50:20.937,"0","1"
235,"85634420",2020,4,4,15,17,"0",2020/03/01 10:57:40.617,2020/03/14 7:50:36.171,"0","1"
240,"87086314",2020,4,18,13,15,"0",2020/03/01 10:59:22.492,2020/03/14 7:50:51.031,"0","1"
241,"87244251",2020,4,18,13,15,"0",2020/03/01 11:11:22.213,2020/03/14 7:51:06.073,"0","1"
242,"87244438",2020,4,18,13,15,"0",2020/03/01 11:11:41.716,2020/03/14 7:51:21.058,"0","1"
243,"87244447",2020,4,18,13,15,"0",2020/03/01 11:11:58.800,2020/03/14 7:51:35.898,"0","1"
244,"86146771",2020,4,18,13,15,"0",2020/03/01 11:12:15.492,2020/03/14 7:51:57.722,"0","1"
245,"85632487",2020,4,18,13,15,"0",2020/03/01 11:12:31.974,2020/03/14 7:52:11.841,"0","1"
246,"86601338",2020,4,18,15,17,"0",2020/03/01 11:12:50.565,2020/03/14 7:52:27.422,"0","1"
247,"87107166",2020,4,18,15,17,"0",2020/03/01 11:13:09.235,2020/03/14 7:52:42.091,"0","1"
